rank,agent,agent_key,model,model_key,org,overall_accuracy,task,trials,successes,rate
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,fix-code-vulnerability,5,5,1.0
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,fix-git,5,5,1.0
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,fix-ocaml-gc,5,4,0.8
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,gcode-to-text,5,0,0.0
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,git-leak-recovery,5,5,1.0
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,git-multibranch,5,3,0.6
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,gpt2-codegolf,5,0,0.0
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,headless-terminal,5,5,1.0
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,hf-model-inference,5,2,0.4
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,install-windows-3.11,5,0,0.0
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,kv-store-grpc,5,0,0.0
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,large-scale-text-editing,5,3,0.6
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,largest-eigenval,5,3,0.6
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,llm-inference-batching-scheduler,5,2,0.4
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,log-summary-date-ranges,5,5,1.0
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,mailman,5,4,0.8
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,make-doom-for-mips,5,0,0.0
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,make-mips-interpreter,5,0,0.0
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,mcmc-sampling-stan,5,3,0.6
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,merge-diff-arc-agi-task,5,3,0.6
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,model-extraction-relu-logits,5,0,0.0
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,modernize-scientific-stack,5,5,1.0
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,mteb-leaderboard,5,0,0.0
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,mteb-retrieve,5,0,0.0
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,multi-source-data-merger,5,4,0.8
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,nginx-request-logging,5,5,1.0
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,openssl-selfsigned-cert,5,1,0.2
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,overfull-hbox,5,1,0.2
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,password-recovery,5,4,0.8
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,path-tracing,5,0,0.0
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,path-tracing-reverse,5,0,0.0
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,polyglot-c-py,5,0,0.0
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,polyglot-rust-c,5,0,0.0
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,portfolio-optimization,5,4,0.8
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,protein-assembly,5,0,0.0
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,prove-plus-comm,5,5,1.0
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,pypi-server,5,0,0.0
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,pytorch-model-cli,5,1,0.2
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,pytorch-model-recovery,5,0,0.0
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,qemu-alpine-ssh,5,0,0.0
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,qemu-startup,5,3,0.6
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,query-optimize,5,3,0.6
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,raman-fitting,5,0,0.0
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,regex-chess,5,0,0.0
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,regex-log,5,4,0.8
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,reshard-c4-data,5,0,0.0
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,rstan-to-pystan,5,1,0.2
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,sam-cell-seg,5,0,0.0
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,sanitize-git-repo,5,5,1.0
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,schemelike-metacircular-eval,5,2,0.4
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,sparql-university,5,0,0.0
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,sqlite-db-truncate,5,4,0.8
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,sqlite-with-gcov,5,5,1.0
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,torch-pipeline-parallelism,5,0,0.0
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,torch-tensor-parallelism,5,0,0.0
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,train-fasttext,5,0,0.0
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,tune-mjcf,5,1,0.2
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,video-processing,5,0,0.0
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,vulnerable-secret,5,5,1.0
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,winning-avg-corewars,5,0,0.0
71,Claude Code,claude-code,['Claude Sonnet 4.5'],['claude-sonnet-4-5-20250929'],Anthropic,0.400561797752809,write-compressor,5,0,0.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,adaptive-rejection-sampler,5,1,0.2
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,bn-fit-modify,5,1,0.2
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,break-filter-js-from-html,5,0,0.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,build-cython-ext,5,1,0.2
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,build-pmars,5,5,1.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,build-pov-ray,5,4,0.8
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,caffe-cifar-10,5,0,0.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,cancel-async-tasks,5,1,0.2
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,chess-best-move,5,0,0.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,circuit-fibsqrt,5,0,0.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,cobol-modernization,5,5,1.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,code-from-image,5,1,0.2
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,compile-compcert,5,3,0.6
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,configure-git-webserver,5,2,0.4
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,constraints-scheduling,5,5,1.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,count-dataset-tokens,5,3,0.6
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,crack-7z-hash,5,2,0.4
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,custom-memory-heap-crash,5,4,0.8
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,db-wal-recovery,5,0,0.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,distribution-search,5,5,1.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,dna-assembly,5,0,0.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,dna-insert,5,0,0.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,extract-elf,5,5,1.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,extract-moves-from-video,5,0,0.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,feal-differential-cryptanalysis,5,4,0.8
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,feal-linear-cryptanalysis,5,2,0.4
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,filter-js-from-html,5,0,0.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,financial-document-processor,5,0,0.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,fix-code-vulnerability,5,2,0.4
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,fix-git,5,4,0.8
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,fix-ocaml-gc,5,0,0.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,gcode-to-text,5,0,0.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,git-leak-recovery,5,5,1.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,git-multibranch,5,3,0.6
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,gpt2-codegolf,5,0,0.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,headless-terminal,5,5,1.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,hf-model-inference,5,4,0.8
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,install-windows-3.11,5,0,0.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,kv-store-grpc,5,0,0.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,large-scale-text-editing,5,0,0.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,largest-eigenval,5,0,0.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,llm-inference-batching-scheduler,5,4,0.8
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,log-summary-date-ranges,5,5,1.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,mailman,5,4,0.8
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,make-doom-for-mips,5,0,0.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,make-mips-interpreter,5,0,0.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,mcmc-sampling-stan,5,4,0.8
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,merge-diff-arc-agi-task,5,4,0.8
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,model-extraction-relu-logits,5,0,0.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,modernize-scientific-stack,5,5,1.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,mteb-leaderboard,5,0,0.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,mteb-retrieve,5,0,0.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,multi-source-data-merger,5,5,1.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,nginx-request-logging,5,5,1.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,openssl-selfsigned-cert,5,5,1.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,overfull-hbox,5,0,0.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,password-recovery,5,2,0.4
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,path-tracing,5,1,0.2
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,path-tracing-reverse,5,0,0.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,polyglot-c-py,5,1,0.2
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,polyglot-rust-c,5,0,0.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,portfolio-optimization,5,5,1.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,protein-assembly,5,0,0.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,prove-plus-comm,5,5,1.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,pypi-server,5,4,0.8
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,pytorch-model-cli,5,5,1.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,pytorch-model-recovery,5,5,1.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,qemu-alpine-ssh,5,0,0.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,qemu-startup,5,4,0.8
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,query-optimize,5,2,0.4
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,raman-fitting,5,0,0.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,regex-chess,5,0,0.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,regex-log,5,5,1.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,reshard-c4-data,5,2,0.4
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,rstan-to-pystan,5,0,0.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,sam-cell-seg,5,0,0.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,sanitize-git-repo,5,0,0.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,schemelike-metacircular-eval,5,0,0.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,sparql-university,5,2,0.4
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,sqlite-db-truncate,5,1,0.2
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,sqlite-with-gcov,5,5,1.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,torch-pipeline-parallelism,5,0,0.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,torch-tensor-parallelism,5,0,0.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,train-fasttext,5,1,0.2
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,tune-mjcf,5,1,0.2
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,video-processing,5,0,0.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,vulnerable-secret,5,5,1.0
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,winning-avg-corewars,5,2,0.4
72,Terminus 2,terminus-2,['DeepSeek-V3.2'],['deepseek-v3.2'],AfterQuery,0.3955056179775281,write-compressor,5,0,0.0
73,Terminus 2,terminus-2,['Claude Opus 4.1'],['claude-opus-4-1-20250805'],AfterQuery,0.3797752808988764,adaptive-rejection-sampler,5,1,0.2
73,Terminus 2,terminus-2,['Claude Opus 4.1'],['claude-opus-4-1-20250805'],AfterQuery,0.3797752808988764,bn-fit-modify,5,4,0.8
73,Terminus 2,terminus-2,['Claude Opus 4.1'],['claude-opus-4-1-20250805'],AfterQuery,0.3797752808988764,break-filter-js-from-html,5,1,0.2
73,Terminus 2,terminus-2,['Claude Opus 4.1'],['claude-opus-4-1-20250805'],AfterQuery,0.3797752808988764,build-cython-ext,5,0,0.0
73,Terminus 2,terminus-2,['Claude Opus 4.1'],['claude-opus-4-1-20250805'],AfterQuery,0.3797752808988764,build-pmars,5,2,0.4
73,Terminus 2,terminus-2,['Claude Opus 4.1'],['claude-opus-4-1-20250805'],AfterQuery,0.3797752808988764,build-pov-ray,5,1,0.2
73,Terminus 2,terminus-2,['Claude Opus 4.1'],['claude-opus-4-1-20250805'],AfterQuery,0.3797752808988764,caffe-cifar-10,5,0,0.0
73,Terminus 2,terminus-2,['Claude Opus 4.1'],['claude-opus-4-1-20250805'],AfterQuery,0.3797752808988764,cancel-async-tasks,5,3,0.6
73,Terminus 2,terminus-2,['Claude Opus 4.1'],['claude-opus-4-1-20250805'],AfterQuery,0.3797752808988764,chess-best-move,5,0,0.0
73,Terminus 2,terminus-2,['Claude Opus 4.1'],['claude-opus-4-1-20250805'],AfterQuery,0.3797752808988764,circuit-fibsqrt,5,0,0.0
73,Terminus 2,terminus-2,['Claude Opus 4.1'],['claude-opus-4-1-20250805'],AfterQuery,0.3797752808988764,cobol-modernization,5,5,1.0
73,Terminus 2,terminus-2,['Claude Opus 4.1'],['claude-opus-4-1-20250805'],AfterQuery,0.3797752808988764,code-from-image,5,0,0.0
73,Terminus 2,terminus-2,['Claude Opus 4.1'],['claude-opus-4-1-20250805'],AfterQuery,0.3797752808988764,compile-compcert,5,1,0.2
73,Terminus 2,terminus-2,['Claude Opus 4.1'],['claude-opus-4-1-20250805'],AfterQuery,0.3797752808988764,configure-git-webserver,5,4,0.8
73,Terminus 2,terminus-2,['Claude Opus 4.1'],['claude-opus-4-1-20250805'],AfterQuery,0.3797752808988764,constraints-scheduling,5,5,1.0
73,Terminus 2,terminus-2,['Claude Opus 4.1'],['claude-opus-4-1-20250805'],AfterQuery,0.3797752808988764,count-dataset-tokens,5,1,0.2
73,Terminus 2,terminus-2,['Claude Opus 4.1'],['claude-opus-4-1-20250805'],AfterQuery,0.3797752808988764,crack-7z-hash,5,5,1.0
73,Terminus 2,terminus-2,['Claude Opus 4.1'],['claude-opus-4-1-20250805'],AfterQuery,0.3797752808988764,custom-memory-heap-crash,5,5,1.0
73,Terminus 2,terminus-2,['Claude Opus 4.1'],['claude-opus-4-1-20250805'],AfterQuery,0.3797752808988764,db-wal-recovery,5,0,0.0
73,Terminus 2,terminus-2,['Claude Opus 4.1'],['claude-opus-4-1-20250805'],AfterQuery,0.3797752808988764,distribution-search,5,2,0.4
73,Terminus 2,terminus-2,['Claude Opus 4.1'],['claude-opus-4-1-20250805'],AfterQuery,0.3797752808988764,dna-assembly,5,0,0.0
73,Terminus 2,terminus-2,['Claude Opus 4.1'],['claude-opus-4-1-20250805'],AfterQuery,0.3797752808988764,dna-insert,5,0,0.0
73,Terminus 2,terminus-2,['Claude Opus 4.1'],['claude-opus-4-1-20250805'],AfterQuery,0.3797752808988764,extract-elf,5,2,0.4
73,Terminus 2,terminus-2,['Claude Opus 4.1'],['claude-opus-4-1-20250805'],AfterQuery,0.3797752808988764,extract-moves-from-video,5,0,0.0
73,Terminus 2,terminus-2,['Claude Opus 4.1'],['claude-opus-4-1-20250805'],AfterQuery,0.3797752808988764,feal-differential-cryptanalysis,5,1,0.2
73,Terminus 2,terminus-2,['Claude Opus 4.1'],['claude-opus-4-1-20250805'],AfterQuery,0.3797752808988764,feal-linear-cryptanalysis,5,0,0.0
73,Terminus 2,terminus-2,['Claude Opus 4.1'],['claude-opus-4-1-20250805'],AfterQuery,0.3797752808988764,filter-js-from-html,5,0,0.0
73,Terminus 2,terminus-2,['Claude Opus 4.1'],['claude-opus-4-1-20250805'],AfterQuery,0.3797752808988764,financial-document-processor,5,0,0.0
73,Terminus 2,terminus-2,['Claude Opus 4.1'],['claude-opus-4-1-20250805'],AfterQuery,0.3797752808988764,fix-code-vulnerability,5,1,0.2
73,Terminus 2,terminus-2,['Claude Opus 4.1'],['claude-opus-4-1-20250805'],AfterQuery,0.3797752808988764,fix-git,5,5,1.0
73,Terminus 2,terminus-2,['Claude Opus 4.1'],['claude-opus-4-1-20250805'],AfterQuery,0.3797752808988764,fix-ocaml-gc,5,4,0.8
73,Terminus 2,terminus-2,['Claude Opus 4.1'],['claude-opus-4-1-20250805'],AfterQuery,0.3797752808988764,gcode-to-text,5,0,0.0
73,Terminus 2,terminus-2,['Claude Opus 4.1'],['claude-opus-4-1-20250805'],AfterQuery,0.3797752808988764,git-leak-recovery,5,5,1.0
73,Terminus 2,terminus-2,['Claude Opus 4.1'],['claude-opus-4-1-20250805'],AfterQuery,0.3797752808988764,git-multibranch,5,3,0.6
